,title,link,source,text,date,language,toxicity
2553,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,you are pro kanali,2022-12-29,greeklish,1
2554,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,pano apo mikros se blepo kai pada tha sa gapo mprabo gia afta ta yperoxa binteo,2022-12-29,greeklish,1
2555,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,skeftese na pareis neo gpu rtx 4000 series?,2022-12-29,other,1
2556,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nomizo ekanes lathos to thab nail ,2022-12-29,greeklish,1
2557,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,teleio teleiooo,2022-12-29,greeklish,1
2558,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,tha pethanei to pc sou re,2022-12-29,greeklish,1
2559,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,:stayhome:,2022-12-29,el,1
2560,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,stayhome,2022-12-29,el,1
2561,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,egw distixws to apolafsa me 720,2022-12-29,greeklish,1
2563,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ase to fort kai phgene god of war xaxaxaxaxax 8ELO NA DO KAI ALLO,2022-12-29,greeklish,1
2564,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,FORTNITE men anthgrafete to FREE FIRE,2022-12-29,greeklish,1
2565,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Apisteuto,2022-12-29,el,1
2566,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,First ,2022-12-29,el,1
2567,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,1,2022-12-29,el,1
2568,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pdt,2022-12-29,el,1
2569,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,FIRST,2022-12-29,el,1
2570,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,First,2022-12-29,el,1
2571,FORTNITE ΑΛΛΑ παίζω στα ΚΑΛΥΤΕΡΑ ΓΡΑΦΙΚΑ ΠΟΥ ΥΠΑΡΧΟΥΝ !!!,https://www.youtube.com/watch?v=3D16g7Vh20M&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,First,2022-12-29,el,1
2573,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Itsonlyskillz on toppppppp,2023-11-08,en,1
2574,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Mporeis na kaneis fc live me Tom adelfo sou se parakalw,2023-11-08,greeklish,1
2575,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Hitman departed the town.,2023-11-08,en,1
2576,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Itsonly xarika full epidi mou evales kardoula sto sxolio mou,2023-11-08,greeklish,1
2577,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,#1,2023-11-08,el,1
2578,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Re kouniotan enas hamnos kai si den to eides,2023-11-08,greeklish,1
2579,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,eimaste apo xitman mafia kai fagame skoupes xoris logo,2023-11-08,greeklish,1
2581,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Istonly den ua exei cta rp ?,2023-11-08,greeklish,1
2582,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Itsonly pote 8a brethei to paidi pou  8a parei ta  left?,2023-11-08,greeklish,1
2583,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Mporeis na mou kaneis gift skin eimI neos kai den exw pliiiiiz exe sac itsonlyskillz,2023-11-08,greeklish,1
2584,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,geia,2023-11-08,greeklish,1
2585,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nai. Paizw,2023-11-08,greeklish,1
2586,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ok,2023-11-08,el,1
2587,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,lefta,2023-11-08,el,1
2588,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Fortnite,2023-11-08,el,1
2589,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ego,2023-11-26,greeklish,1
2590,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,It's only,2023-11-08,en,1
2591,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pliz patame friend sto discord,2023-11-08,greeklish,1
2592,🔴ΗΡΘΕ ΤΟ ΠΑΛΙΟ OG FORTNITE *ΠΡΩΤΟ WIN* 🔴,https://www.youtube.com/watch?v=40eX7RHXgUM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Istonly den ua exei cta rp ?,2023-11-08,greeklish,1
2593,"🔴 Η ΣΕΖΟΝ 4 ΕΙΝΑΙ ΕΔΩ!!! 🔥 ΝΕΟ MAP, BATTLE PASS, ΝΕΑ ΟΠΛΑ... 🔥 4Χ BP GIVEAWAY 🎁 FORTNITE GREEK LIVE",https://www.youtube.com/watch?v=SMVnHVPRm_Q&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2 comment,2023-08-29,el,1
2594,"🔴 Η ΣΕΖΟΝ 4 ΕΙΝΑΙ ΕΔΩ!!! 🔥 ΝΕΟ MAP, BATTLE PASS, ΝΕΑ ΟΠΛΑ... 🔥 4Χ BP GIVEAWAY 🎁 FORTNITE GREEK LIVE",https://www.youtube.com/watch?v=SMVnHVPRm_Q&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,3 comment,2023-08-29,el,1
2596,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,3:12 mpakare,2023-09-29,greeklish,1
2597,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pano paixe only up me checkpoints,2023-09-29,en,1
2598,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,kane live  FORTNITE ONLY UP CHAPTER 3,2023-09-29,en,1
2599,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Panos eho tradable PDT,2023-09-29,el,1
2605,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pote Jana fort,2023-09-29,greeklish,1
2607,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To code?,2023-09-29,en,1
2608,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Protos,2023-09-29,greeklish,1
2609,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Proti proboli proto like kai proto sxoleio,2023-09-29,greeklish,1
2611,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Paixe kai battle royale,2023-09-29,greeklish,1
2612,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,PanosDentRage,2023-09-29,el,1
2615,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,EISE TELIOS,2023-09-29,el,1
2616,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Car for sale sim pls,2023-09-29,en,1
2617,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Rage quit,2023-09-29,greeklish,1
2618,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pedia pls ena like sto sxolio mou ke tha kano ke egw,2023-09-29,greeklish,1
2619,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ragesqit,2023-09-29,el,1
2620,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Allh fora deksi crosse,2023-09-29,el,1
2621,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Perastika apla,2023-09-29,el,1
2622,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,1,2023-09-29,el,1
2623,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Dobrk,2023-09-29,el,1
2624,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,sokol,2023-09-29,el,1
2626,Η ΤΕΛΕΥΤΑΙΑ ΦΟΡΑ ΠΟΥ ΠΑΙΖΩ FORTNITE ONLY UP CHAPTER 3 !!!,https://www.youtube.com/watch?v=KLBYBvxiTvQ&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,1,2023-09-29,el,1
2627,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"nomizw exeis lathos profora sto montage kai tsekare ta montages mou exoun xalia views
",2022-11-29,greeklish,1
2628,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,bro to kenourio mou montage exei 3 views kai einai kalitero apo to palio mou pou exei 58,2022-11-29,greeklish,1
2629,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,File autos me thn Renegade einai pro player kai dn mporeis na les dn sou gemizei to mati gt autos exei ftasei ekei pou tha duskoleuteis polu na pas,2021-11-29,greeklish,1
2630,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,5:58 den xeris ti kani stin zoi tou gia na tou les pos paizi mono fortnite kai tetia aplos einai enas poly kalos pextis,2021-11-29,greeklish,1
2631,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice video bro mporeis na mou peis mia to sens sou sto fortnite?,2021-11-29,greeklish,1
2632,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Stous ps4 tou bazeis toso kako vathmo  epidei exoun 60 fps kai stous controller me 240 fps 0 pink 10/10 kai oloi autoi se game toxic,2021-11-29,greeklish,1
2633,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,o autos me to no scopes pote den eixe idio acc,2021-11-29,greeklish,1
2634,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,6/10 leei ston prwto p se phdaei kai se gamaei,2021-11-29,greeklish,1
2635,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Mlk mono krazeis kai tpt allos autos o protos se gamaei me 0pink giauto bro mhn krazeis dn einai orea r bro mia xara einai esu dn ajoizeis tosous pou exeis r bro an einai esti,2021-11-29,greeklish,1
2636,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,jeris poso diskolo ine na kanis edit apo share factor,2021-11-29,greeklish,1
2637,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,{3:55} I FASI POU LEI DEN AXIZIS KATHOLOU VIEWS STO FAZE SWAY POU PAI NA FTASI 4M SUBS APO EKEI FENETE OTI APLA EPIDI EINAI KALI TOUS KRAZIS + DEN EINAI TO ORIGINAL VIDEO AFTO POU EBLEPES EINAI APLA ENAS ASXETOS POU PIRE TO VIDEO APO TON SWAY KAI TO ANEBASE,2021-11-29,greeklish,1
2638,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,to teutairo montage einai tou sway,2021-11-29,greeklish,1
2639,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,epiteloys enas cc poy leei tin alithia etsi opws einai kai den leei psemata gia ta views,2021-11-29,greeklish,1
2640,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,O fantaros to arxise auto kai esi ton antigrapses (no hate),2021-11-29,greeklish,1
2641,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,file o prwtos einai kalyteros apo sena no cap k epishs 6 sta 10 ti pes re ti wraa,2021-11-29,greeklish,1
2642,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"LEEI REACT SE VID ME 0VIEWS KAI KANEI REACT SE VID ME 4500 ,200 , 2000 klp",2021-11-29,greeklish,1
2643,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Re pes 0 viws entaxei tropos pou leei to xero alla vlepeis me 4 k views,2021-11-29,greeklish,1
2644,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GREEK GAMER ON TOP,2021-11-29,en,1
2645,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,geia sou re alani mou sou euxomai na sunexhseis etsi kai pote na mhn peseis mpravo gia thn kalh sou douleia,2021-11-29,greeklish,1
2646,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Sto telos den edixnes kan 0ping aplos edixnes kalous paixtes,2021-11-29,greeklish,1
2647,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Giati nomizeis oti eisai kalyteros esy,2021-11-29,greeklish,1
2648,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,100k  tha exei chill,2021-11-29,greeklish,1
2649,😱ΑΥΤΟΣ ΕΧΕΙ '0Views'(React Σε Montages Με '0'Views)😱,https://www.youtube.com/watch?v=6ay2HZwz2sA&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ela bro mouuu sinexise etsi,2021-11-29,greeklish,1
